user,t_group,history_left_num,history_right_num,click_left_num,click_right_num,unclick_left_num,unclick_right_num,history_rate
U24254,1,1,0,0,0,15,4,1.0
U242584,1,1,0,1,0,1,0,1.0
U242599,1,0,1,0,1,9,0,0.0
U242625,1,2,0,1,1,20,2,1.0
U242711,1,1,0,0,0,9,0,1.0
U242724,1,1,0,0,0,3,0,1.0
U24274,1,1,0,0,0,0,0,1.0
U242810,1,1,0,3,0,17,0,1.0
U242973,1,1,0,0,0,4,2,1.0
U243003,1,2,0,3,0,9,0,1.0
U24303,1,2,0,2,0,20,1,1.0
U243065,1,2,1,1,0,9,0,0.6666666666666666
U243100,1,2,0,0,0,3,0,1.0
U243117,1,0,1,8,0,37,6,0.0
U24316,1,1,0,0,0,6,0,1.0
U243168,1,1,0,0,0,2,0,1.0
U243180,1,1,0,2,0,5,0,1.0
U243297,1,1,0,2,0,42,5,1.0
U243323,1,1,0,0,0,5,2,1.0
U243344,1,1,0,0,0,9,1,1.0
U243345,1,1,0,0,0,3,0,1.0
U243451,1,1,0,1,0,16,2,1.0
U243568,1,2,1,0,0,3,0,0.6666666666666666
U243582,1,1,0,0,0,10,0,1.0
U243583,1,1,0,0,0,0,0,1.0
U243593,1,1,1,1,0,10,0,0.5
U243652,1,2,0,0,0,9,1,1.0
U243724,1,1,0,0,0,0,0,1.0
U243739,1,1,0,0,0,15,1,1.0
U243782,1,1,0,1,0,65,6,1.0
U243849,1,1,0,2,1,27,1,1.0
U243858,1,1,0,2,0,40,5,1.0
U243964,1,1,0,4,0,8,0,1.0
U244130,1,1,0,0,0,2,0,1.0
U244169,1,1,0,2,0,17,1,1.0
U244218,1,0,1,1,0,16,1,0.0
U244230,1,1,0,1,0,1,0,1.0
U244261,1,1,0,0,0,5,2,1.0
U244277,1,1,0,7,0,30,1,1.0
U244523,1,1,0,1,1,23,0,1.0
U244631,1,1,0,0,0,0,0,1.0
U244635,1,1,0,1,0,13,0,1.0
U244826,1,1,0,1,0,15,1,1.0
U244924,1,2,0,3,0,18,1,1.0
U245112,1,1,0,0,0,10,2,1.0
U245198,1,1,0,0,0,0,0,1.0
U245251,1,1,0,0,0,1,0,1.0
U245277,1,1,0,0,0,12,2,1.0
U245348,1,1,0,0,0,0,0,1.0
U245673,1,1,0,2,0,18,0,1.0
U245682,1,2,0,0,0,0,0,1.0
U245692,1,1,0,2,0,4,0,1.0
U245693,1,1,0,2,0,11,0,1.0
U245838,1,1,0,1,0,4,0,1.0
U246203,1,0,1,1,0,14,1,0.0
U246255,1,2,0,1,0,14,1,1.0
U246256,1,2,0,5,1,50,7,1.0
U246341,1,1,0,0,0,0,0,1.0
U246708,1,1,0,0,0,0,0,1.0
U246721,1,1,0,0,0,1,0,1.0
U24673,1,1,1,3,0,21,2,0.5
U246768,1,1,0,3,0,18,1,1.0
U246872,1,1,0,1,0,12,2,1.0
U246913,1,1,0,0,0,9,1,1.0
U246951,1,1,0,0,0,7,0,1.0
U24697,1,0,1,0,0,0,0,0.0
U246987,1,1,0,1,0,4,0,1.0
U247235,1,1,0,0,0,9,1,1.0
U24726,1,1,0,2,0,13,1,1.0
U247335,1,1,0,4,0,28,2,1.0
U247559,1,1,0,1,0,5,1,1.0
U247576,1,1,0,0,0,7,0,1.0
U247672,1,1,0,0,0,2,0,1.0
U247813,1,1,0,1,0,1,0,1.0
U247828,1,1,0,0,0,1,0,1.0
U247838,1,1,0,0,0,0,0,1.0
U24799,1,1,0,0,0,5,0,1.0
U248000,1,1,0,0,0,2,0,1.0
U248021,1,1,0,0,0,2,0,1.0
U248050,1,4,0,1,0,5,0,1.0
U248080,1,1,0,2,0,13,0,1.0
U248207,1,1,0,0,0,1,0,1.0
U248236,1,1,1,0,0,17,1,0.5
U248247,1,1,0,0,0,3,0,1.0
U248344,1,1,0,0,1,5,0,1.0
U248424,1,1,0,0,0,1,0,1.0
U248762,1,1,0,0,0,1,0,1.0
U248789,1,1,0,0,0,1,0,1.0
U24885,1,1,0,0,0,2,0,1.0
U248937,1,2,0,2,0,12,2,1.0
U249034,1,1,0,1,0,6,2,1.0
U249168,1,1,0,0,0,0,0,1.0
U249191,1,2,0,0,0,6,3,1.0
U24928,1,1,0,0,0,20,1,1.0
U249368,1,1,0,0,0,3,0,1.0
U249372,1,1,0,1,0,21,0,1.0
U249492,1,1,0,0,0,17,0,1.0
U24957,1,1,0,1,0,18,0,1.0
U249711,1,1,0,0,0,0,0,1.0
U249814,1,1,0,0,0,13,3,1.0
U249853,1,1,0,0,0,3,0,1.0
U249916,1,1,0,3,0,58,2,1.0
U250082,1,1,0,2,1,9,2,1.0
U250151,1,1,0,2,0,18,1,1.0
U250204,1,2,0,0,0,3,0,1.0
U250216,1,1,0,0,0,6,2,1.0
U250241,1,1,0,3,0,29,2,1.0
U250278,1,2,0,3,0,15,0,1.0
U250347,1,1,0,0,0,8,2,1.0
U250404,1,1,0,8,1,77,5,1.0
U250478,1,1,0,2,1,29,3,1.0
U250593,1,1,0,0,0,1,1,1.0
U25066,1,1,0,2,0,30,1,1.0
U250738,1,1,0,0,0,2,0,1.0
U250845,1,1,0,7,0,70,10,1.0
U250989,1,1,0,0,0,3,0,1.0
U25108,1,1,0,0,0,1,0,1.0
U251112,1,1,0,1,0,1,0,1.0
U251154,1,2,0,0,0,3,1,1.0
U251229,1,1,0,0,0,7,1,1.0
U251244,1,0,1,0,0,5,0,0.0
U251298,1,1,0,0,0,0,0,1.0
U251300,1,1,0,0,0,6,0,1.0
U251339,1,1,0,0,0,1,0,1.0
U251347,1,1,0,2,0,6,1,1.0
U251366,1,1,0,0,0,0,0,1.0
U251374,1,1,0,0,0,26,2,1.0
U251421,1,1,0,0,1,15,0,1.0
U251519,1,1,0,0,0,0,0,1.0
U251563,1,1,0,0,0,37,4,1.0
U25160,1,1,0,2,1,10,0,1.0
U251605,1,1,0,0,0,8,0,1.0
U251660,1,1,0,1,0,18,0,1.0
U2517,1,1,0,4,1,12,3,1.0
U251750,1,0,1,0,0,0,0,0.0
U251763,1,1,0,0,0,5,1,1.0
U251817,1,3,0,3,0,13,0,1.0
U251818,1,1,0,1,0,6,0,1.0
U25184,1,1,0,1,0,3,0,1.0
U25185,1,1,0,2,0,24,1,1.0
U251850,1,1,0,0,0,11,0,1.0
U251925,1,1,0,1,0,24,4,1.0
U251942,1,1,0,1,0,23,2,1.0
U25198,1,4,1,3,0,29,3,0.8
U25204,1,1,0,0,0,0,0,1.0
U252095,1,1,0,0,0,0,0,1.0
U252180,1,1,0,0,0,8,1,1.0
U25219,1,2,0,0,0,0,0,1.0
U252261,1,0,1,0,0,4,1,0.0
U252265,1,1,0,1,2,36,2,1.0
U25229,1,1,0,0,0,2,0,1.0
U252313,1,1,0,2,0,40,11,1.0
U252465,1,1,0,0,1,20,2,1.0
U25261,1,1,0,4,0,15,2,1.0
U252675,1,1,0,0,1,19,2,1.0
U252747,1,1,0,0,0,13,1,1.0
U252756,1,1,0,0,0,9,1,1.0
U252907,1,1,0,1,0,6,1,1.0
U252956,1,2,0,0,0,40,5,1.0
U252965,1,1,0,0,0,6,0,1.0
U25318,1,1,0,1,0,6,0,1.0
U253230,1,1,0,0,0,4,0,1.0
U253304,1,2,0,2,0,4,2,1.0
U253363,1,1,0,0,0,17,0,1.0
U253476,1,1,0,0,1,18,1,1.0
U253488,1,1,0,0,0,1,0,1.0
U253602,1,2,0,2,0,33,2,1.0
U253676,1,1,0,2,0,13,0,1.0
U253702,1,1,0,0,0,0,0,1.0
U253783,1,1,0,0,0,0,0,1.0
U253876,1,1,0,0,0,4,0,1.0
U254,1,3,0,3,0,3,0,1.0
U254004,1,1,0,0,0,1,0,1.0
U254031,1,1,0,1,0,0,0,1.0
U254083,1,1,0,5,1,20,1,1.0
U254084,1,0,1,0,0,5,1,0.0
U254155,1,1,0,0,0,32,2,1.0
U25422,1,1,0,1,0,23,2,1.0
U254295,1,1,0,0,0,2,0,1.0
U254373,1,2,0,0,0,1,0,1.0
U254405,1,1,0,5,0,52,6,1.0
U254432,1,1,0,0,0,25,1,1.0
U254548,1,1,0,0,0,4,0,1.0
U254654,1,1,0,0,0,0,0,1.0
U254692,1,1,0,0,0,4,0,1.0
U254706,1,1,0,0,0,12,3,1.0
U254758,1,1,0,0,0,6,0,1.0
U254769,1,1,0,0,0,4,0,1.0
U254813,1,1,0,2,0,8,0,1.0
U254829,1,1,0,0,0,21,2,1.0
U254964,1,1,0,0,0,55,5,1.0
U255000,1,1,0,0,0,14,1,1.0
U25503,1,1,0,1,0,2,0,1.0
U255068,1,1,0,0,0,39,3,1.0
U255132,1,1,0,3,0,7,4,1.0
U255180,1,2,0,1,0,1,0,1.0
U255267,1,2,0,0,1,3,0,1.0
U255301,1,1,0,0,0,6,0,1.0
U255307,1,1,0,1,0,7,1,1.0
U255370,1,1,0,0,0,1,1,1.0
U255483,1,1,0,0,0,10,0,1.0
U255648,1,1,0,0,0,0,0,1.0
U255742,1,2,0,5,0,31,3,1.0
U255758,1,1,0,0,0,7,1,1.0
U255765,1,0,1,0,0,12,1,0.0
U255771,1,1,0,0,0,2,0,1.0
U255817,1,1,0,3,0,8,0,1.0
U255883,1,1,0,0,0,1,0,1.0
U256048,1,1,0,1,0,23,3,1.0
U256069,1,1,0,2,0,2,0,1.0
U256166,1,1,0,0,0,4,0,1.0
U256193,1,2,0,0,0,9,3,1.0
U256203,1,1,0,0,0,0,0,1.0
U256210,1,1,0,0,0,5,0,1.0
U256233,1,1,0,1,0,0,0,1.0
U256238,1,1,0,1,0,1,0,1.0
U256284,1,1,0,0,0,5,0,1.0
U256307,1,1,0,1,0,9,2,1.0
U256319,1,1,0,0,0,16,1,1.0
U25636,1,1,0,0,0,0,0,1.0
U25645,1,1,0,1,2,49,3,1.0
U256467,1,2,0,1,0,5,1,1.0
U256539,1,1,0,1,0,4,0,1.0
U256607,1,0,1,0,1,12,1,0.0
U256674,1,0,1,1,0,10,0,0.0
U25677,1,1,0,0,0,2,0,1.0
U256812,1,1,0,0,0,0,0,1.0
U257014,1,1,0,0,0,1,0,1.0
U257034,1,0,1,0,0,2,2,0.0
U257076,1,1,0,0,1,19,1,1.0
U257085,1,1,0,0,0,5,0,1.0
U257096,1,1,0,1,0,0,0,1.0
U25717,1,1,0,1,0,1,0,1.0
U25719,1,1,0,0,0,8,0,1.0
U257428,1,1,0,0,0,1,0,1.0
U257434,1,1,0,3,0,20,1,1.0
U257464,1,1,0,1,0,0,0,1.0
U257561,1,1,0,1,0,4,0,1.0
U257655,1,2,0,4,0,18,0,1.0
U257725,1,1,0,0,0,0,0,1.0
U257734,1,1,0,1,0,1,0,1.0
U257767,1,1,0,3,0,1,0,1.0
U257857,1,1,0,0,0,1,0,1.0
U258032,1,3,1,6,0,16,0,0.75
U258186,1,1,0,1,0,0,0,1.0
U258214,1,1,0,0,0,0,0,1.0
U258260,1,2,0,8,0,41,1,1.0
U258285,1,3,0,5,0,39,7,1.0
U258325,1,1,0,0,0,0,0,1.0
U25834,1,2,1,1,0,6,0,0.6666666666666666
U258447,1,1,0,0,0,1,0,1.0
U258464,1,1,0,0,0,0,1,1.0
U258570,1,1,0,1,0,15,0,1.0
U258610,1,1,0,0,0,3,0,1.0
U258617,1,1,0,1,0,2,0,1.0
U258645,1,1,0,3,0,38,4,1.0
U258703,1,1,0,0,0,5,0,1.0
U258727,1,1,0,1,0,69,8,1.0
U258788,1,1,0,1,0,6,0,1.0
U258837,1,1,0,0,0,3,3,1.0
U258908,1,1,0,1,0,15,0,1.0
U258930,1,1,1,1,0,17,0,0.5
U259008,1,1,0,2,1,8,0,1.0
U259019,1,1,0,0,0,3,0,1.0
U259113,1,1,0,1,0,8,2,1.0
U259356,1,1,0,2,0,6,0,1.0
U259520,1,2,0,2,0,25,3,1.0
U259589,1,2,0,2,0,52,0,1.0
U259653,1,1,0,0,0,2,0,1.0
U25967,1,1,0,1,0,3,0,1.0
U259691,1,1,0,0,0,4,0,1.0
U259732,1,0,1,6,0,31,1,0.0
U259784,1,1,0,2,0,17,1,1.0
U259785,1,1,0,0,0,8,1,1.0
U259809,1,1,0,1,0,0,0,1.0
U259843,1,2,0,2,0,13,1,1.0
U259904,1,1,0,0,0,7,0,1.0
U260034,1,1,0,0,0,6,1,1.0
U260131,1,1,0,0,0,0,0,1.0
U260281,1,1,0,0,0,4,0,1.0
U260317,1,0,1,0,0,2,0,0.0
U260448,1,1,0,0,0,1,0,1.0
U260537,1,1,0,0,0,0,0,1.0
U260538,1,1,0,0,0,8,0,1.0
U260590,1,1,0,1,0,4,0,1.0
U260814,1,1,0,5,0,5,1,1.0
U260850,1,1,0,0,0,2,0,1.0
U261027,1,1,0,0,0,6,1,1.0
U261053,1,1,0,0,0,18,2,1.0
U261073,1,1,0,0,0,1,0,1.0
U26111,1,1,0,1,0,0,0,1.0
U261121,1,1,0,0,0,2,0,1.0
U261190,1,1,0,0,0,0,0,1.0
U261202,1,1,0,1,1,3,0,1.0
U261279,1,1,0,2,0,12,1,1.0
U261289,1,1,0,1,0,3,0,1.0
U261295,1,2,0,0,0,9,3,1.0
U26130,1,1,0,1,0,1,0,1.0
U261352,1,1,0,1,0,0,0,1.0
U261437,1,1,0,1,0,9,0,1.0
U261527,1,1,0,0,0,16,1,1.0
U261592,1,1,0,1,0,37,3,1.0
U261603,1,0,1,2,0,5,1,0.0
U261605,1,1,0,1,0,13,0,1.0
U26161,1,1,0,1,0,0,0,1.0
U261631,1,1,0,1,0,17,0,1.0
U261750,1,1,0,0,0,10,0,1.0
U261768,1,1,0,0,0,15,1,1.0
U261910,1,1,0,2,0,1,0,1.0
U261946,1,1,0,0,0,7,0,1.0
U261998,1,1,0,0,0,3,1,1.0
U262086,1,1,0,0,0,0,0,1.0
U262106,1,1,0,0,0,1,0,1.0
U262110,1,1,0,0,0,2,1,1.0
U262179,1,2,1,2,0,10,0,0.6666666666666666
U26227,1,1,0,2,0,1,0,1.0
U262299,1,1,0,0,0,12,1,1.0
U262412,1,0,1,0,0,4,0,0.0
U262427,1,1,0,0,0,2,0,1.0
U262443,1,1,0,0,0,1,0,1.0
U262505,1,1,0,0,0,3,0,1.0
U26256,1,1,0,0,0,6,0,1.0
U26269,1,1,0,0,0,0,0,1.0
U262710,1,1,0,1,0,15,0,1.0
U262892,1,1,0,0,0,2,0,1.0
U262926,1,1,0,2,1,10,1,1.0
U262944,1,1,0,0,0,7,0,1.0
U262981,1,1,0,0,0,4,1,1.0
U263057,1,1,0,0,0,3,0,1.0
U26306,1,1,0,0,0,0,0,1.0
U263061,1,1,0,0,0,2,1,1.0
U263180,1,1,0,0,0,6,3,1.0
U263237,1,1,0,0,0,15,1,1.0
U263239,1,1,0,5,0,32,3,1.0
U263390,1,1,0,0,0,17,3,1.0
U263446,1,1,0,3,0,76,4,1.0
U263529,1,2,0,5,1,65,7,1.0
U263530,1,1,0,2,0,15,0,1.0
U263565,1,1,0,1,0,14,0,1.0
U263569,1,1,0,0,0,10,1,1.0
U263731,1,1,0,3,0,5,0,1.0
U263792,1,1,0,1,0,2,0,1.0
U263802,1,1,0,1,0,28,3,1.0
U263858,1,1,0,0,0,0,1,1.0
U263865,1,1,0,0,0,2,0,1.0
U263885,1,1,0,0,0,10,0,1.0
U263908,1,2,0,0,0,2,1,1.0
U263941,1,1,0,4,0,25,9,1.0
U2640,1,1,0,0,0,2,0,1.0
U264027,1,1,0,4,0,32,2,1.0
U264116,1,1,0,0,0,12,0,1.0
U264198,1,1,0,0,0,2,0,1.0
U264236,1,1,0,0,0,0,0,1.0
U264331,1,1,0,1,0,2,0,1.0
U264440,1,1,0,0,0,1,0,1.0
U264568,1,1,0,0,0,3,0,1.0
U264599,1,2,0,0,2,21,2,1.0
U264618,1,1,0,0,0,6,0,1.0
U264644,1,2,0,1,0,0,0,1.0
U264776,1,1,0,0,0,0,0,1.0
U264813,1,2,0,0,0,22,0,1.0
U264865,1,1,0,0,0,21,0,1.0
U264873,1,2,0,1,0,2,3,1.0
U264881,1,1,0,0,0,6,0,1.0
U264970,1,1,0,0,0,2,0,1.0
U264984,1,1,0,0,0,2,0,1.0
U264998,1,1,0,0,0,4,0,1.0
U265121,1,1,0,1,0,32,2,1.0
U26514,1,1,1,4,1,15,2,0.5
U265142,1,2,0,4,0,12,0,1.0
U265167,1,2,0,0,0,9,0,1.0
U265331,1,1,0,0,0,0,0,1.0
U265364,1,2,0,5,0,41,2,1.0
U265402,1,1,0,3,0,51,2,1.0
U265456,1,0,1,0,0,3,0,0.0
U265459,1,1,0,2,1,31,2,1.0
U265485,1,1,0,0,0,4,0,1.0
U265492,1,1,0,0,0,3,0,1.0
U265518,1,1,0,0,0,18,0,1.0
U26552,1,1,0,2,0,20,1,1.0
U265617,1,1,0,0,0,3,0,1.0
U265778,1,1,0,0,0,4,0,1.0
U265781,1,1,0,0,0,2,0,1.0
U26585,1,1,0,4,0,23,0,1.0
U266063,1,1,0,1,0,4,0,1.0
U266122,1,1,0,0,0,8,0,1.0
U266308,1,0,1,0,0,1,0,0.0
U266493,1,1,0,1,0,6,0,1.0
U266546,1,1,0,2,0,15,2,1.0
U266613,1,1,0,0,0,2,1,1.0
U266614,1,1,0,0,0,4,1,1.0
U26670,1,4,1,18,0,27,5,0.8
U266712,1,1,0,0,0,0,0,1.0
U266904,1,1,0,0,0,0,0,1.0
U266980,1,1,0,1,0,11,0,1.0
U267022,1,1,0,0,0,1,0,1.0
U267046,1,1,0,2,0,6,3,1.0
U267069,1,1,0,0,0,2,0,1.0
U267080,1,1,0,1,0,30,3,1.0
U26709,1,1,0,3,0,14,1,1.0
U267172,1,1,0,0,0,1,0,1.0
U267241,1,1,0,1,0,12,0,1.0
U267273,1,1,0,1,0,5,0,1.0
U267341,1,2,0,2,0,12,1,1.0
U267345,1,2,0,0,1,7,0,1.0
U267429,1,1,0,0,0,3,1,1.0
U267540,1,1,0,0,0,2,0,1.0
U267636,1,1,0,1,0,1,0,1.0
U267720,1,1,0,0,0,10,0,1.0
U267764,1,1,0,1,0,11,1,1.0
U267817,1,1,0,1,0,6,0,1.0
U267893,1,1,0,0,0,2,0,1.0
U267898,1,1,0,1,0,10,1,1.0
U267965,1,2,0,0,0,11,0,1.0
U268165,1,1,0,0,0,0,0,1.0
U268234,1,1,0,0,0,6,1,1.0
U268239,1,1,0,0,0,1,0,1.0
U26827,1,1,0,1,0,26,2,1.0
U268271,1,1,0,3,0,5,0,1.0
U268336,1,1,0,0,0,8,0,1.0
U268350,1,2,0,1,0,12,0,1.0
U268393,1,1,0,0,0,0,0,1.0
U268496,1,1,0,1,0,15,1,1.0
U268499,1,1,0,0,0,11,0,1.0
U268522,1,1,0,6,0,5,0,1.0
U268566,1,1,0,1,0,5,0,1.0
U26859,1,1,0,13,0,55,2,1.0
U26860,1,1,1,6,0,14,0,0.5
U268670,1,1,0,0,0,2,0,1.0
U268699,1,1,0,1,0,1,0,1.0
U268721,1,1,0,2,0,11,1,1.0
U268786,1,1,0,0,0,10,0,1.0
U268961,1,1,0,3,0,30,1,1.0
U269127,1,1,1,2,2,19,0,0.5
U269234,1,1,0,3,0,22,2,1.0
U269270,1,1,0,0,0,0,0,1.0
U269272,1,1,0,0,0,1,0,1.0
U26938,1,1,0,0,0,6,0,1.0
U269443,1,1,0,0,0,7,1,1.0
U269669,1,1,0,2,0,30,7,1.0
U269725,1,1,0,1,0,14,1,1.0
U269756,1,1,0,1,0,16,0,1.0
U269798,1,1,0,0,0,0,0,1.0
U269839,1,1,0,3,0,12,0,1.0
U269932,1,1,0,1,0,0,0,1.0
U26998,1,1,0,1,0,24,1,1.0
U27010,1,1,0,0,0,9,1,1.0
U270126,1,1,0,0,0,6,0,1.0
U270181,1,1,0,1,0,16,0,1.0
U270210,1,1,0,3,0,14,3,1.0
U270315,1,1,0,0,0,13,2,1.0
U270366,1,1,0,1,0,10,0,1.0
U270435,1,1,0,0,0,1,0,1.0
U27046,1,1,0,1,1,33,1,1.0
U270556,1,1,0,2,0,9,2,1.0
U270631,1,1,0,0,0,0,0,1.0
U270633,1,1,0,2,0,3,0,1.0
U270647,1,1,0,1,0,1,0,1.0
U270673,1,1,0,0,0,8,1,1.0
U270752,1,1,0,1,0,22,0,1.0
U270868,1,1,0,1,0,5,1,1.0
U270870,1,1,0,1,0,31,3,1.0
U270941,1,1,0,0,0,15,2,1.0
U270955,1,1,0,0,0,4,1,1.0
U271005,1,1,0,1,1,18,0,1.0
U271110,1,1,0,1,0,26,1,1.0
U271120,1,1,0,0,0,6,0,1.0
U271186,1,1,0,1,0,3,1,1.0
U271297,1,1,0,1,0,3,0,1.0
U27133,1,1,0,3,0,12,1,1.0
U271473,1,1,0,0,0,20,3,1.0
U271574,1,3,0,1,0,1,0,1.0
U271635,1,1,0,1,0,46,4,1.0
U271718,1,1,0,0,0,4,0,1.0
U271738,1,1,0,0,0,9,0,1.0
U271745,1,2,0,4,0,27,1,1.0
U27191,1,1,0,1,0,17,2,1.0
U271931,1,1,0,0,0,1,1,1.0
U271953,1,3,0,1,0,4,1,1.0
U272106,1,2,0,2,0,24,0,1.0
U272108,1,2,0,0,0,13,1,1.0
U272125,1,1,0,2,0,11,1,1.0
U272147,1,1,0,0,0,0,0,1.0
U27215,1,1,0,2,0,5,0,1.0
U272159,1,1,0,0,0,2,0,1.0
U272206,1,2,0,5,1,18,1,1.0
U272224,1,1,0,4,0,45,5,1.0
U272274,1,1,0,0,0,7,0,1.0
U272362,1,1,0,0,0,4,0,1.0
U272524,1,2,0,3,0,20,2,1.0
U272577,1,1,0,4,0,2,0,1.0
U272631,1,1,0,0,0,0,0,1.0
U272675,1,1,0,0,0,0,0,1.0
U272707,1,0,1,1,0,1,0,0.0
U272824,1,1,0,0,0,1,0,1.0
U272849,1,1,0,0,0,1,0,1.0
U272890,1,1,0,1,1,16,3,1.0
U272972,1,1,0,0,1,0,0,1.0
U272984,1,1,0,2,0,3,1,1.0
U273031,1,1,0,0,0,2,1,1.0
U273084,1,1,0,0,0,2,0,1.0
U273218,1,1,0,0,0,10,0,1.0
U273245,1,1,0,0,0,16,2,1.0
U273247,1,1,0,0,0,4,1,1.0
U273351,1,1,0,0,0,7,1,1.0
U273375,1,1,0,3,1,22,4,1.0
U273379,1,1,0,0,0,0,0,1.0
U27340,1,3,0,2,1,3,0,1.0
U273483,1,3,1,7,0,71,6,0.75
U273492,1,1,0,2,0,22,1,1.0
U273536,1,1,0,0,0,7,0,1.0
U273576,1,1,0,1,0,2,0,1.0
U273632,1,1,0,0,0,2,0,1.0
U273663,1,1,0,0,0,19,1,1.0
U273690,1,1,0,1,1,7,0,1.0
U273697,1,1,0,0,0,0,0,1.0
U273730,1,1,0,0,0,12,0,1.0
U273772,1,1,0,2,0,15,0,1.0
U273774,1,1,0,0,0,2,0,1.0
U273819,1,0,1,1,0,5,1,0.0
U273857,1,1,0,0,0,8,0,1.0
U273917,1,1,0,0,0,2,0,1.0
U273938,1,1,0,1,0,6,1,1.0
U27402,1,1,0,0,0,13,0,1.0
U274026,1,1,0,0,0,22,6,1.0
U274075,1,1,0,0,0,2,0,1.0
U274122,1,1,0,5,0,13,0,1.0
U27425,1,1,0,0,0,4,0,1.0
U274403,1,1,0,0,0,3,1,1.0
U27441,1,1,0,1,0,10,0,1.0
U274433,1,0,1,2,0,16,0,0.0
U274437,1,1,0,1,0,12,1,1.0
U27445,1,1,0,0,0,21,0,1.0
U274548,1,1,0,2,0,22,0,1.0
U274691,1,1,0,0,0,1,0,1.0
U274699,1,1,0,1,0,6,0,1.0
U274806,1,1,0,0,0,0,0,1.0
U274822,1,1,0,0,0,1,0,1.0
U27485,1,1,0,5,1,15,2,1.0
U274860,1,0,1,1,0,24,3,0.0
U275084,1,1,0,0,0,7,2,1.0
U275090,1,1,0,0,0,1,0,1.0
U275097,1,1,0,2,0,12,2,1.0
U275420,1,1,0,0,0,9,1,1.0
U275459,1,1,0,0,0,16,3,1.0
U27547,1,1,0,0,0,1,0,1.0
U275477,1,1,0,1,0,7,0,1.0
U275683,1,1,0,2,1,24,3,1.0
U27593,1,1,0,0,0,0,0,1.0
U275965,1,2,0,0,0,17,1,1.0
U275973,1,1,0,3,0,12,0,1.0
U276152,1,1,0,0,0,6,0,1.0
U276273,1,1,0,0,0,6,0,1.0
U27629,1,1,0,0,0,0,0,1.0
U276298,1,1,0,0,0,15,1,1.0
U276316,1,1,0,0,0,6,3,1.0
U27634,1,1,0,0,0,0,0,1.0
U276343,1,1,0,0,0,3,0,1.0
U276347,1,1,0,0,0,0,0,1.0
U276441,1,1,0,2,0,26,2,1.0
U276487,1,1,0,0,0,4,0,1.0
U276561,1,1,0,0,1,24,5,1.0
U276566,1,1,0,1,0,0,0,1.0
U27659,1,0,1,0,0,0,0,0.0
U276724,1,1,0,0,0,17,2,1.0
U276854,1,2,0,5,0,34,1,1.0
U276890,1,1,0,0,0,0,0,1.0
U276893,1,0,1,0,0,16,0,0.0
U277,1,1,0,6,0,10,1,1.0
U277029,1,1,0,0,0,5,1,1.0
U277088,1,2,0,1,0,8,0,1.0
U277235,1,1,0,2,0,11,1,1.0
U277246,1,1,1,5,1,14,0,0.5
U277319,1,1,0,0,0,7,0,1.0
U277449,1,1,0,0,0,0,0,1.0
U277528,1,1,0,0,0,2,0,1.0
U277556,1,1,0,0,0,5,0,1.0
U277571,1,1,0,4,0,22,1,1.0
U277632,1,1,0,0,0,3,0,1.0
U277722,1,1,0,0,0,18,0,1.0
U277733,1,1,1,1,0,5,0,0.5
U277770,1,1,0,1,0,12,2,1.0
U277796,1,1,0,1,0,25,5,1.0
U277816,1,2,1,0,0,2,0,0.6666666666666666
U277922,1,1,0,1,0,10,1,1.0
U277956,1,1,0,0,0,0,0,1.0
U277965,1,0,1,1,0,1,0,0.0
U278009,1,1,0,0,0,4,0,1.0
U278052,1,1,0,2,0,6,0,1.0
U278063,1,1,0,0,0,7,0,1.0
U278097,1,1,0,0,0,32,3,1.0
U278188,1,1,0,1,0,12,2,1.0
U278265,1,1,0,0,0,16,0,1.0
U278321,1,2,0,4,0,34,1,1.0
U27840,1,1,0,0,0,1,1,1.0
U278456,1,1,1,1,0,19,1,0.5
U278733,1,1,0,0,0,11,1,1.0
U278754,1,1,0,0,0,7,1,1.0
U278782,1,1,0,0,0,5,0,1.0
U278788,1,1,0,0,0,0,0,1.0
U27880,1,1,0,3,0,38,4,1.0
U278805,1,1,0,2,0,18,0,1.0
U279031,1,1,0,0,0,13,0,1.0
U279044,1,2,0,2,0,7,0,1.0
U279087,1,1,0,1,0,8,0,1.0
U279212,1,1,0,0,0,53,4,1.0
U279216,1,1,0,0,0,53,8,1.0
U279229,1,1,0,0,0,13,1,1.0
U279330,1,1,0,0,0,7,0,1.0
U279664,1,1,0,0,0,8,2,1.0
U279722,1,1,0,1,0,8,0,1.0
U279799,1,1,0,0,0,6,0,1.0
U279833,1,1,0,4,0,2,0,1.0
U279888,1,1,0,0,0,1,0,1.0
U28003,1,1,1,0,0,1,0,0.5
U280080,1,2,0,1,0,4,0,1.0
U280156,1,1,0,0,0,9,0,1.0
U280181,1,1,0,2,0,4,2,1.0
U280386,1,1,0,2,0,12,2,1.0
U280438,1,1,0,1,0,33,0,1.0
U280532,1,1,0,0,0,0,0,1.0
U280547,1,1,0,0,0,7,0,1.0
U280707,1,0,1,0,0,1,0,0.0
U280736,1,1,0,0,0,12,0,1.0
U280824,1,1,0,0,0,4,1,1.0
U280845,1,1,0,0,0,4,0,1.0
U280911,1,1,0,2,0,17,1,1.0
U280987,1,1,0,0,0,1,0,1.0
U280998,1,2,0,3,0,33,3,1.0
U281001,1,1,0,0,0,0,0,1.0
U28101,1,1,0,0,1,8,1,1.0
U281123,1,1,0,1,0,13,3,1.0
U281152,1,0,1,7,0,30,7,0.0
