user,t_group,history_left_num,history_right_num,click_left_num,click_right_num,unclick_left_num,unclick_right_num,history_rate
U251563,0,1,0,0,0,5,0,1.0
U251605,0,1,0,1,0,3,2,1.0
U251660,0,1,0,2,0,17,6,1.0
U2517,0,1,0,1,0,17,0,1.0
U251750,0,0,1,0,0,0,0,0.0
U251763,0,1,0,1,0,4,2,1.0
U251817,0,3,0,2,0,11,2,1.0
U25184,0,1,0,1,0,0,0,1.0
U25185,0,1,0,1,1,12,1,1.0
U251850,0,1,0,1,0,10,1,1.0
U251925,0,1,0,1,0,18,1,1.0
U251942,0,1,0,2,0,9,3,1.0
U25198,0,4,1,3,1,47,9,0.8
U25204,0,1,0,0,0,9,3,1.0
U252095,0,1,0,1,0,6,1,1.0
U252180,0,1,0,1,0,5,1,1.0
U25219,0,2,0,0,0,5,1,1.0
U252261,0,0,1,0,0,1,2,0.0
U252265,0,1,0,1,0,16,3,1.0
U252313,0,1,0,0,0,33,6,1.0
U252401,0,1,0,0,0,1,0,1.0
U252465,0,1,0,3,0,34,3,1.0
U25255,0,1,0,0,0,10,3,1.0
U25261,0,1,0,1,0,19,6,1.0
U252675,0,1,0,4,0,15,2,1.0
U252747,0,1,0,0,0,0,0,1.0
U252756,0,1,0,0,0,4,0,1.0
U252907,0,1,0,1,0,8,0,1.0
U252956,0,2,0,0,0,32,4,1.0
U252965,0,1,0,0,0,3,0,1.0
U25318,0,1,0,0,1,10,0,1.0
U253304,0,2,0,1,0,5,0,1.0
U253363,0,1,0,0,0,13,2,1.0
U253488,0,1,0,0,0,2,0,1.0
U253602,0,2,0,2,0,13,4,1.0
U253676,0,1,0,0,0,13,4,1.0
U253702,0,1,0,0,0,0,0,1.0
U253868,0,1,0,0,0,2,0,1.0
U253876,0,1,0,0,0,1,0,1.0
U253957,0,1,1,0,0,6,0,0.5
U254,0,3,0,1,0,15,7,1.0
U254004,0,1,0,0,0,7,0,1.0
U254031,0,1,0,0,0,4,2,1.0
U254066,0,1,0,1,0,2,0,1.0
U254083,0,1,0,2,0,4,1,1.0
U254084,0,0,1,0,0,2,0,0.0
U254155,0,1,0,0,0,0,0,1.0
U25422,0,1,0,0,0,2,0,1.0
U254248,0,1,0,0,0,1,1,1.0
U254295,0,1,0,0,0,2,2,1.0
U254334,0,1,0,1,0,9,1,1.0
U254373,0,2,0,0,0,11,2,1.0
U254405,0,1,0,2,1,21,3,1.0
U254432,0,1,0,0,1,19,3,1.0
U254477,0,1,0,0,0,2,0,1.0
U254513,0,2,0,1,0,1,1,1.0
U254548,0,1,0,0,0,0,0,1.0
U254692,0,1,0,0,0,11,1,1.0
U254706,0,1,0,2,0,13,0,1.0
U254758,0,1,0,0,0,2,0,1.0
U254769,0,1,0,0,0,17,2,1.0
U254813,0,1,0,0,0,10,4,1.0
U254829,0,1,0,2,0,12,4,1.0
U254964,0,1,0,1,0,19,1,1.0
U255,0,1,0,1,0,1,0,1.0
U255000,0,1,0,2,0,11,0,1.0
U255068,0,1,0,1,0,15,4,1.0
U255180,0,2,0,1,0,7,1,1.0
U255267,0,2,0,0,0,2,0,1.0
U255301,0,1,0,1,1,4,0,1.0
U255307,0,1,0,1,0,2,0,1.0
U255370,0,1,0,0,0,2,0,1.0
U255648,0,1,0,0,0,0,0,1.0
U255742,0,2,0,0,1,19,1,1.0
U255758,0,1,0,0,0,6,2,1.0
U255765,0,0,1,1,0,7,1,0.0
U255771,0,1,0,0,0,3,1,1.0
U255817,0,1,0,1,1,16,2,1.0
U255883,0,1,0,0,0,9,0,1.0
U255978,0,1,0,1,0,21,6,1.0
U256048,0,1,0,1,0,10,0,1.0
U256069,0,1,0,0,0,9,1,1.0
U256166,0,1,0,2,0,5,0,1.0
U256193,0,2,0,0,0,14,2,1.0
U256203,0,1,0,1,0,6,2,1.0
U256210,0,1,0,0,0,2,1,1.0
U256233,0,1,0,1,0,1,0,1.0
U256284,0,1,0,0,0,2,0,1.0
U256307,0,1,0,0,0,3,0,1.0
U256319,0,1,0,1,1,6,1,1.0
U25645,0,1,0,0,0,1,0,1.0
U256467,0,2,0,0,0,4,0,1.0
U256539,0,1,0,1,0,2,0,1.0
U256607,0,0,1,0,0,28,3,0.0
U256674,0,0,1,0,0,4,0,0.0
U25677,0,1,0,0,0,2,0,1.0
U256812,0,1,0,0,0,3,2,1.0
U257014,0,1,0,1,0,2,0,1.0
U257076,0,1,0,0,0,0,0,1.0
U257085,0,1,0,0,0,5,2,1.0
U25717,0,1,0,0,0,0,0,1.0
U25719,0,1,0,0,1,5,2,1.0
U257428,0,1,0,1,0,10,0,1.0
U257434,0,1,0,1,0,11,1,1.0
U257650,0,1,0,0,0,11,1,1.0
U257655,0,2,0,3,1,32,14,1.0
U257725,0,1,0,1,1,2,0,1.0
U257767,0,1,0,1,0,2,0,1.0
U257857,0,1,0,1,0,4,0,1.0
U257957,0,1,0,0,0,9,1,1.0
U258032,0,3,1,3,0,5,1,0.75
U258214,0,1,0,0,0,2,0,1.0
U258260,0,2,0,6,0,5,3,1.0
U258285,0,3,0,1,0,18,2,1.0
U258325,0,1,0,0,0,1,0,1.0
U25834,0,2,1,2,0,1,0,0.6666666666666666
U258464,0,1,0,0,0,3,0,1.0
U258570,0,1,0,1,0,2,1,1.0
U258610,0,1,0,1,0,1,0,1.0
U258617,0,1,0,0,0,1,0,1.0
U258645,0,1,0,0,0,7,1,1.0
U258703,0,1,0,0,0,0,0,1.0
U258727,0,1,0,1,0,9,2,1.0
U258837,0,1,0,0,0,1,0,1.0
U258908,0,1,0,0,0,11,6,1.0
U258930,0,1,1,0,0,14,0,0.5
U259008,0,1,0,1,0,2,0,1.0
U259019,0,1,0,0,0,7,1,1.0
U259113,0,1,0,0,0,0,0,1.0
U259123,0,1,0,0,0,0,0,1.0
U259295,0,1,0,0,0,2,1,1.0
U259356,0,1,0,0,0,5,2,1.0
U259438,0,1,0,0,0,2,0,1.0
U259497,0,1,0,2,0,8,1,1.0
U259520,0,2,0,7,3,41,4,1.0
U25957,0,1,0,0,0,8,0,1.0
U259589,0,2,0,3,0,28,6,1.0
U25967,0,1,0,0,1,2,0,1.0
U259691,0,1,0,0,0,5,0,1.0
U259732,0,0,1,3,0,18,4,0.0
U259784,0,1,0,0,0,29,5,1.0
U259785,0,1,0,0,1,1,0,1.0
U259809,0,1,0,0,0,1,2,1.0
U259843,0,2,0,3,0,3,1,1.0
U259904,0,1,0,0,0,15,2,1.0
U260034,0,1,0,0,0,0,0,1.0
U260281,0,1,0,0,0,2,0,1.0
U260301,0,1,0,0,0,1,1,1.0
U260317,0,0,1,0,0,4,1,0.0
U260439,0,1,0,0,0,1,0,1.0
U260448,0,1,0,0,0,1,0,1.0
U260537,0,1,0,0,0,0,0,1.0
U260538,0,1,0,0,0,12,1,1.0
U260590,0,1,0,2,0,1,2,1.0
U260814,0,1,0,0,1,3,1,1.0
U261053,0,1,0,2,0,66,12,1.0
U261073,0,1,0,1,0,5,2,1.0
U26111,0,1,0,1,1,2,0,1.0
U261121,0,1,0,0,0,0,0,1.0
U261190,0,1,0,1,0,4,0,1.0
U261202,0,1,0,1,0,5,2,1.0
U261295,0,2,0,1,0,0,0,1.0
U26130,0,1,0,2,0,10,1,1.0
U261352,0,1,0,2,0,0,0,1.0
U261437,0,1,0,0,0,5,0,1.0
U261527,0,1,0,4,0,11,0,1.0
U261603,0,0,1,0,0,7,0,0.0
U261605,0,1,0,4,0,8,2,1.0
U26161,0,1,0,1,0,8,1,1.0
U261631,0,1,0,1,0,9,1,1.0
U261750,0,1,0,0,0,11,4,1.0
U261946,0,1,0,1,0,8,2,1.0
U262110,0,1,0,0,0,12,2,1.0
U262179,0,2,1,0,1,18,4,0.6666666666666666
U262252,0,1,0,0,0,0,1,1.0
U26227,0,1,0,0,0,2,0,1.0
U262299,0,1,0,1,0,3,2,1.0
U262338,0,0,1,0,0,8,0,0.0
U262412,0,0,1,1,0,6,2,0.0
U262427,0,1,0,0,0,1,0,1.0
U262443,0,1,0,0,0,0,1,1.0
U262505,0,1,0,1,0,0,0,1.0
U26256,0,1,0,5,0,5,3,1.0
U262594,0,1,0,1,0,20,2,1.0
U26269,0,1,0,0,0,2,0,1.0
U262710,0,1,0,2,0,26,6,1.0
U262892,0,1,0,0,0,1,0,1.0
U262893,0,1,0,0,1,3,1,1.0
U262926,0,1,0,1,0,3,0,1.0
U262944,0,1,0,0,0,2,0,1.0
U262981,0,1,0,1,0,3,1,1.0
U263057,0,1,0,0,0,0,0,1.0
U263061,0,1,0,1,0,17,2,1.0
U263180,0,1,0,0,1,6,1,1.0
U263237,0,1,0,1,0,3,0,1.0
U263239,0,1,0,6,1,53,13,1.0
U263390,0,1,0,2,0,9,0,1.0
U263446,0,1,0,0,0,10,3,1.0
U263523,0,1,0,0,0,0,0,1.0
U263529,0,2,0,3,0,15,1,1.0
U263530,0,1,0,2,1,39,12,1.0
U263565,0,1,0,0,0,8,0,1.0
U263569,0,1,0,0,0,9,1,1.0
U263731,0,1,0,1,0,1,0,1.0
U263740,0,1,0,0,0,5,1,1.0
U263792,0,1,0,0,0,1,0,1.0
U263802,0,1,0,0,1,45,6,1.0
U263858,0,1,0,0,0,7,0,1.0
U263865,0,1,0,0,0,6,1,1.0
U263908,0,2,0,0,0,12,1,1.0
U263941,0,1,0,0,0,9,2,1.0
U2640,0,1,0,1,0,3,1,1.0
U264027,0,1,0,0,0,30,5,1.0
U264116,0,1,0,0,0,2,1,1.0
U264198,0,1,0,1,1,2,0,1.0
U264236,0,1,0,0,0,1,0,1.0
U264308,0,1,0,0,0,0,0,1.0
U264440,0,1,0,1,0,0,0,1.0
U264568,0,1,0,0,0,0,0,1.0
U264599,0,2,0,1,0,8,0,1.0
U264776,0,1,0,0,0,6,0,1.0
U264813,0,2,0,4,0,13,2,1.0
U264844,0,1,0,1,0,7,0,1.0
U264865,0,1,0,0,0,6,1,1.0
U264873,0,2,0,9,1,20,4,1.0
U264881,0,1,0,2,0,11,1,1.0
U264970,0,1,0,0,1,3,1,1.0
U264984,0,1,0,0,0,0,0,1.0
U264998,0,1,0,1,0,12,4,1.0
U265097,0,1,0,0,0,3,1,1.0
U265121,0,1,0,0,0,0,2,1.0
U26514,0,1,1,6,0,9,2,0.5
U265142,0,2,0,1,1,11,2,1.0
U265331,0,1,0,0,0,0,0,1.0
U265364,0,2,0,1,2,30,0,1.0
U265402,0,1,0,0,0,17,2,1.0
U265456,0,0,1,0,1,2,1,0.0
U265459,0,1,0,0,1,14,0,1.0
U265518,0,1,0,2,0,33,3,1.0
U265617,0,1,0,0,0,2,2,1.0
U26574,0,1,0,1,0,12,3,1.0
U265781,0,1,0,2,0,12,5,1.0
U26585,0,1,0,0,1,10,1,1.0
U266122,0,1,0,0,0,10,1,1.0
U266308,0,0,1,0,0,5,1,0.0
U266493,0,1,0,1,0,19,1,1.0
U26654,0,2,0,0,0,2,0,1.0
U266546,0,1,0,4,1,30,0,1.0
U266613,0,1,0,0,0,0,0,1.0
U266674,0,1,0,0,0,6,0,1.0
U26670,0,4,1,5,1,13,2,0.8
U266712,0,1,0,1,0,0,0,1.0
U266832,0,1,0,1,0,6,2,1.0
U266904,0,1,0,0,0,5,2,1.0
U266972,0,1,0,1,0,8,1,1.0
U266980,0,1,0,0,0,6,2,1.0
U267022,0,1,0,1,0,1,0,1.0
U267046,0,1,0,0,0,11,2,1.0
U267069,0,1,0,0,0,2,1,1.0
U267080,0,1,0,0,0,34,4,1.0
U26709,0,1,0,1,0,6,0,1.0
U267092,0,1,0,0,0,0,0,1.0
U267172,0,1,0,0,0,5,0,1.0
U267241,0,1,0,0,0,1,1,1.0
U267273,0,1,0,1,0,0,0,1.0
U267341,0,2,0,1,0,4,0,1.0
U267345,0,2,0,1,0,3,2,1.0
U267540,0,1,0,0,0,2,0,1.0
U267636,0,1,0,0,0,7,3,1.0
U267719,0,1,0,0,0,0,0,1.0
U267764,0,1,0,1,0,21,7,1.0
U267817,0,1,0,1,0,18,2,1.0
U267893,0,1,0,1,0,25,1,1.0
U267898,0,1,0,0,1,5,2,1.0
U267965,0,2,0,0,0,25,3,1.0
U267982,0,1,0,0,0,0,0,1.0
U26816,0,1,0,0,0,11,1,1.0
U268165,0,1,0,0,0,3,0,1.0
U268234,0,1,0,1,0,4,0,1.0
U268239,0,1,0,0,0,0,0,1.0
U26827,0,1,0,1,0,4,0,1.0
U268271,0,1,0,0,0,2,0,1.0
U268323,0,1,0,0,0,1,0,1.0
U268336,0,1,0,1,1,13,1,1.0
U268350,0,2,0,0,0,9,1,1.0
U268393,0,1,0,0,0,1,1,1.0
U268496,0,1,0,0,0,4,1,1.0
U268499,0,1,0,0,0,20,2,1.0
U268501,0,1,0,0,0,4,0,1.0
U268522,0,1,0,3,0,8,3,1.0
U26859,0,1,0,5,0,58,10,1.0
U26860,0,1,1,2,0,23,5,0.5
U268670,0,1,0,0,0,7,1,1.0
U268699,0,1,0,5,1,9,1,1.0
U268786,0,1,0,0,0,0,0,1.0
U268961,0,1,0,2,0,11,2,1.0
U269127,0,1,1,4,0,16,1,0.5
U269234,0,1,0,4,1,40,15,1.0
U269270,0,1,0,1,0,1,0,1.0
U269345,0,1,0,0,0,0,0,1.0
U26938,0,1,0,0,0,3,0,1.0
U269443,0,1,0,1,0,4,0,1.0
U269669,0,1,0,0,0,4,0,1.0
U269725,0,1,0,0,0,5,1,1.0
U269756,0,1,0,0,1,10,1,1.0
U269839,0,1,0,2,0,10,4,1.0
U26998,0,1,0,1,1,16,2,1.0
U270036,0,0,1,0,0,1,0,0.0
U27010,0,1,0,0,0,6,3,1.0
U270126,0,1,0,0,0,1,0,1.0
U270181,0,1,0,1,1,40,5,1.0
U270210,0,1,0,1,0,8,2,1.0
U270347,0,1,0,0,0,2,0,1.0
U270366,0,1,0,0,0,10,2,1.0
U27042,0,1,0,1,0,10,1,1.0
U27046,0,1,0,0,0,11,3,1.0
U270497,0,1,0,0,0,1,0,1.0
U270556,0,1,0,0,0,10,0,1.0
U270631,0,1,0,0,0,0,1,1.0
U270633,0,1,0,0,0,0,0,1.0
U270647,0,1,0,0,0,4,0,1.0
U270673,0,1,0,0,0,5,0,1.0
U270711,0,1,0,0,0,0,1,1.0
U270752,0,1,0,1,0,8,1,1.0
U270760,0,1,0,1,0,8,0,1.0
U270868,0,1,0,2,0,11,1,1.0
U270870,0,1,0,0,0,20,3,1.0
U270941,0,1,0,0,0,6,1,1.0
U270955,0,1,0,0,0,0,0,1.0
U271005,0,1,0,2,1,7,0,1.0
U271110,0,1,0,0,1,23,3,1.0
U271120,0,1,0,2,0,5,1,1.0
U27133,0,1,0,0,0,4,1,1.0
U271473,0,1,0,3,0,26,4,1.0
U271570,0,1,0,0,0,21,4,1.0
U271574,0,3,0,2,0,22,1,1.0
U271635,0,1,0,0,0,5,2,1.0
U271718,0,1,0,0,0,11,3,1.0
U271738,0,1,0,0,0,7,1,1.0
U271745,0,2,0,1,1,14,3,1.0
U27191,0,1,0,0,0,5,2,1.0
U271931,0,1,0,1,0,4,1,1.0
U272043,0,1,0,1,1,11,1,1.0
U272106,0,2,0,3,0,24,5,1.0
U272108,0,2,0,1,0,4,1,1.0
U272125,0,1,0,3,0,17,1,1.0
U272147,0,1,0,0,0,0,0,1.0
U27215,0,1,0,1,0,0,0,1.0
U272159,0,1,0,0,1,8,0,1.0
U272206,0,2,0,1,0,6,0,1.0
U272224,0,1,0,0,1,23,4,1.0
U272274,0,1,0,1,0,1,1,1.0
U272362,0,1,0,0,0,0,0,1.0
U272524,0,2,0,1,0,7,0,1.0
U272577,0,1,0,0,0,0,1,1.0
U272631,0,1,0,0,0,2,0,1.0
U27265,0,1,0,0,0,10,1,1.0
U272675,0,1,0,1,0,16,6,1.0
U272707,0,0,1,0,0,2,1,0.0
U272824,0,1,0,1,0,4,0,1.0
U272849,0,1,0,0,0,3,0,1.0
U272890,0,1,0,0,0,34,4,1.0
U272972,0,1,0,2,0,5,3,1.0
U273003,0,1,0,1,0,2,1,1.0
U273031,0,1,0,0,0,5,0,1.0
U273084,0,1,0,0,0,6,1,1.0
U273218,0,1,0,0,0,8,2,1.0
U273247,0,1,0,0,0,5,0,1.0
U273351,0,1,0,2,0,1,2,1.0
U273375,0,1,0,1,1,42,8,1.0
U273379,0,1,0,1,0,10,0,1.0
U273483,0,3,1,4,1,15,0,0.75
U273536,0,1,0,0,0,8,2,1.0
U273576,0,1,0,0,0,2,1,1.0
U273632,0,1,0,0,0,4,0,1.0
U273663,0,1,0,0,0,7,0,1.0
U273697,0,1,0,1,0,16,2,1.0
U273730,0,1,0,0,0,18,2,1.0
U273772,0,1,0,1,0,25,5,1.0
U273774,0,1,0,1,0,6,0,1.0
U273857,0,1,0,0,1,4,1,1.0
U273917,0,1,0,0,0,2,1,1.0
U273938,0,1,0,2,0,11,1,1.0
U274026,0,1,0,2,0,11,0,1.0
U274075,0,1,0,0,0,5,0,1.0
U274122,0,1,0,2,0,8,2,1.0
U274131,0,1,0,0,0,19,3,1.0
U274336,0,3,0,2,0,6,3,1.0
U274403,0,1,0,1,0,8,2,1.0
U27441,0,1,0,1,0,24,4,1.0
U274433,0,0,1,0,1,28,1,0.0
U274437,0,1,0,0,0,3,2,1.0
U27445,0,1,0,0,0,7,0,1.0
U274548,0,1,0,0,1,23,1,1.0
U274691,0,1,0,0,0,2,0,1.0
U274699,0,1,0,0,0,3,0,1.0
U274806,0,1,0,0,0,4,1,1.0
U274822,0,1,0,0,0,0,0,1.0
U27485,0,1,0,4,1,30,2,1.0
U274860,0,0,1,0,0,21,0,0.0
U275084,0,1,0,2,0,4,1,1.0
U275090,0,1,0,0,0,2,1,1.0
U275097,0,1,0,1,0,2,0,1.0
U275294,0,1,0,0,0,0,0,1.0
U275420,0,1,0,2,0,15,2,1.0
U275459,0,1,0,2,0,21,4,1.0
U27547,0,1,0,1,0,4,1,1.0
U275683,0,1,0,0,0,3,1,1.0
U27593,0,1,0,0,0,5,1,1.0
U275965,0,2,0,3,0,30,3,1.0
U275973,0,1,0,0,0,0,1,1.0
U276152,0,1,0,0,0,3,0,1.0
U276273,0,1,0,0,0,0,0,1.0
U27629,0,1,0,0,0,7,1,1.0
U276299,0,1,0,1,0,0,0,1.0
U276316,0,1,0,0,0,4,0,1.0
U27634,0,1,0,1,0,6,3,1.0
U276343,0,1,0,0,0,7,1,1.0
U276347,0,1,0,1,0,2,1,1.0
U276441,0,1,0,0,0,8,0,1.0
U27659,0,0,1,0,0,0,0,0.0
U276724,0,1,0,1,0,15,2,1.0
U276854,0,2,0,3,1,12,4,1.0
U276890,0,1,0,1,0,9,1,1.0
U277,0,1,0,2,0,2,2,1.0
U277029,0,1,0,1,0,1,1,1.0
U277073,0,1,0,0,0,5,1,1.0
U277088,0,2,0,0,0,2,0,1.0
U277235,0,1,0,1,0,5,1,1.0
U277246,0,1,1,3,0,6,2,0.5
U277319,0,1,0,0,0,7,2,1.0
U277449,0,1,0,0,0,1,0,1.0
U277528,0,1,0,1,0,1,2,1.0
U277556,0,1,0,0,1,5,1,1.0
U277571,0,1,0,0,0,3,0,1.0
U277632,0,1,0,0,0,0,0,1.0
U277722,0,1,0,0,0,5,2,1.0
U27773,0,0,1,1,0,6,3,0.0
U277733,0,1,1,0,0,1,0,0.5
U277770,0,1,0,1,0,12,3,1.0
U277792,0,1,0,0,0,1,0,1.0
U277922,0,1,0,0,0,3,1,1.0
U277956,0,1,0,1,1,8,2,1.0
U278001,0,1,0,0,0,2,0,1.0
U278063,0,1,0,3,1,14,4,1.0
U278084,0,1,0,0,0,4,0,1.0
U278097,0,1,0,0,0,3,0,1.0
U278188,0,1,0,0,0,0,0,1.0
U278265,0,1,0,0,0,4,0,1.0
U278321,0,2,0,0,0,5,1,1.0
U27840,0,1,0,0,0,4,0,1.0
U278733,0,1,0,0,0,0,0,1.0
U278743,0,1,0,1,0,0,0,1.0
U278754,0,1,0,1,0,4,0,1.0
U278782,0,1,0,0,0,15,1,1.0
U278788,0,1,0,1,0,0,0,1.0
U27880,0,1,0,0,0,13,0,1.0
U278805,0,1,0,0,0,12,2,1.0
U279031,0,1,0,0,1,8,4,1.0
U279044,0,2,0,2,1,19,3,1.0
U279087,0,1,0,0,1,18,3,1.0
U279190,0,1,0,0,0,3,0,1.0
U279212,0,1,0,2,0,5,0,1.0
U279216,0,1,0,1,0,17,1,1.0
U279229,0,1,0,1,0,11,1,1.0
U279330,0,1,0,0,0,14,4,1.0
U279664,0,1,0,1,0,22,0,1.0
U279722,0,1,0,0,0,3,1,1.0
U279799,0,1,0,0,0,7,0,1.0
U279833,0,1,0,0,0,0,0,1.0
U279888,0,1,0,1,0,20,2,1.0
U280026,0,1,0,0,0,10,1,1.0
U280080,0,2,0,2,0,7,1,1.0
U280156,0,1,0,1,0,3,0,1.0
U280181,0,1,0,2,0,6,0,1.0
U280386,0,1,0,6,0,13,0,1.0
U280438,0,1,0,1,0,12,4,1.0
U280547,0,1,0,1,0,2,1,1.0
U280707,0,0,1,0,0,7,1,0.0
U280736,0,1,0,0,0,5,0,1.0
U280761,0,1,0,3,0,7,3,1.0
U280824,0,1,0,1,0,1,0,1.0
U280845,0,1,0,0,0,0,0,1.0
U280911,0,1,0,0,0,19,4,1.0
U280986,0,1,0,0,0,4,0,1.0
U280987,0,1,0,0,0,5,0,1.0
U280998,0,2,0,7,1,74,16,1.0
U281001,0,1,0,0,0,1,0,1.0
U28101,0,1,0,5,0,8,2,1.0
U281233,0,1,0,3,0,8,1,1.0
U281291,0,1,0,0,0,0,0,1.0
U281442,0,1,0,0,1,9,0,1.0
U281583,0,1,0,1,0,10,2,1.0
U281618,0,1,0,0,0,11,2,1.0
U281655,0,1,0,3,0,12,2,1.0
U281751,0,1,0,3,0,19,4,1.0
U281758,0,1,0,1,0,1,0,1.0
U281775,0,1,0,5,0,17,4,1.0
U282020,0,1,0,1,0,12,2,1.0
U282035,0,1,0,0,0,0,0,1.0
U282064,0,1,0,0,0,0,0,1.0
U282065,0,1,0,0,0,1,1,1.0
U282081,0,1,0,0,0,6,0,1.0
U282119,0,1,0,0,0,4,1,1.0
U282151,0,2,0,1,1,13,1,1.0
U282166,0,1,0,0,0,1,0,1.0
U282232,0,1,0,0,0,4,1,1.0
U282295,0,1,0,1,0,16,1,1.0
U282296,0,1,0,0,0,4,1,1.0
U28231,0,1,0,0,0,2,1,1.0
U282352,0,1,0,2,0,7,1,1.0
U282368,0,1,0,0,0,0,0,1.0
U282417,0,1,0,0,0,3,1,1.0
U282441,0,1,0,0,0,1,0,1.0
U282548,0,1,0,1,0,2,0,1.0
U282719,0,1,0,0,0,6,3,1.0
U282798,0,1,0,0,0,2,0,1.0
U282804,0,1,0,0,0,2,0,1.0
U28282,0,1,0,1,1,15,5,1.0
U282835,0,1,0,3,0,36,3,1.0
U282886,0,0,1,0,0,0,1,0.0
U282892,0,1,0,1,0,4,0,1.0
U283023,0,3,0,2,1,12,1,1.0
U283025,0,1,0,1,1,13,2,1.0
U283026,0,2,0,0,1,11,2,1.0
U283036,0,1,0,1,0,4,0,1.0
U283042,0,1,0,2,0,10,3,1.0
U2831,0,1,0,0,0,0,0,1.0
U283115,0,1,0,0,0,0,0,1.0
U283131,0,1,0,0,0,2,0,1.0
U283137,0,1,0,1,0,5,1,1.0
U28323,0,1,0,0,0,2,0,1.0
U283343,0,1,0,0,0,6,0,1.0
U28338,0,1,0,1,0,6,1,1.0
U28340,0,1,0,0,0,2,1,1.0
U283448,0,1,0,0,0,2,0,1.0
U283483,0,1,0,0,0,12,1,1.0
U283747,0,1,0,0,0,1,0,1.0
U28376,0,1,0,0,1,17,5,1.0
U283792,0,1,0,0,0,0,0,1.0
U283800,0,1,0,4,0,35,7,1.0
U283828,0,1,0,0,0,2,0,1.0
U283845,0,2,0,1,0,23,3,1.0
U283852,0,1,0,4,0,13,0,1.0
U283917,0,1,0,0,0,4,0,1.0
U283927,0,1,0,1,0,4,0,1.0
U283952,0,2,0,2,0,27,9,1.0
U284078,0,0,1,1,1,25,4,0.0
U28417,0,1,0,0,0,2,1,1.0
U284176,0,1,0,0,0,10,1,1.0
U284227,0,1,0,2,0,17,1,1.0
U284261,0,0,1,0,0,4,3,0.0
U284295,0,1,0,0,1,2,0,1.0
U284382,0,2,0,1,1,43,5,1.0
U284534,0,1,0,2,0,17,0,1.0
U284536,0,1,0,0,0,1,0,1.0
U284573,0,2,0,0,0,10,0,1.0
U284617,0,1,0,0,0,3,1,1.0
U284676,0,1,0,1,0,3,1,1.0
U284750,0,1,0,0,0,3,0,1.0
U284860,0,1,0,0,0,1,0,1.0
U284871,0,1,0,2,0,5,0,1.0
U284898,0,3,1,2,0,34,2,0.75
U285017,0,1,0,0,0,23,4,1.0
U285021,0,1,0,0,0,5,0,1.0
U285163,0,1,0,0,0,1,0,1.0
U285172,0,1,0,0,0,1,2,1.0
U2852,0,1,0,0,0,0,0,1.0
U28536,0,1,0,0,1,4,2,1.0
U285363,0,1,0,1,0,13,0,1.0
U285456,0,1,0,0,0,7,0,1.0
U285494,0,1,0,0,1,18,4,1.0
U285567,0,1,0,0,0,1,0,1.0
U285774,0,1,0,1,1,16,2,1.0
U285852,0,1,0,0,0,5,0,1.0
U285860,0,1,0,1,0,13,6,1.0
U285914,0,1,0,1,0,0,0,1.0
U285926,0,1,0,0,0,3,0,1.0
U285946,0,1,0,1,0,4,0,1.0
U286001,0,1,0,0,0,3,1,1.0
U286036,0,2,0,0,0,5,0,1.0
U286098,0,1,0,0,0,6,1,1.0
U286102,0,1,0,1,0,5,3,1.0
U28616,0,1,0,0,0,7,0,1.0
U286234,0,0,1,6,0,19,5,0.0
U286262,0,1,0,0,0,0,0,1.0
U286273,0,1,0,0,0,1,0,1.0
U286278,0,1,0,0,1,1,0,1.0
U286344,0,1,0,0,0,14,0,1.0
U286378,0,1,0,0,0,0,1,1.0
U286380,0,1,0,0,0,2,0,1.0
U286396,0,1,0,0,0,24,2,1.0
U286403,0,1,0,0,0,7,1,1.0
U286426,0,1,0,4,1,28,3,1.0
U286476,0,1,0,1,0,4,1,1.0
U286494,0,0,1,0,0,20,1,0.0
U286596,0,2,0,1,0,7,3,1.0
U286683,0,1,0,1,0,5,0,1.0
U286720,0,1,0,1,0,10,2,1.0
U286768,0,2,0,0,0,0,0,1.0
U286797,0,0,1,4,0,3,0,0.0
U286823,0,1,0,0,0,23,2,1.0
U286983,0,1,0,0,0,2,0,1.0
U287012,0,1,0,0,1,3,1,1.0
U287039,0,2,0,1,0,24,3,1.0
U28707,0,1,0,0,0,1,1,1.0
U287111,0,1,0,0,0,2,0,1.0
U287131,0,1,0,0,0,9,2,1.0
U287150,0,1,0,0,0,10,3,1.0
U287182,0,1,0,1,0,1,0,1.0
U287183,0,1,0,0,1,0,0,1.0
U28726,0,1,0,0,0,2,0,1.0
U287302,0,1,0,3,0,24,1,1.0
U28732,0,2,2,2,0,53,15,0.5
U287327,0,1,0,1,0,10,0,1.0
U287356,0,1,0,0,0,6,1,1.0
U287371,0,1,0,1,0,0,0,1.0
U287450,0,1,0,0,0,2,0,1.0
U287458,0,1,0,0,0,0,0,1.0
U287497,0,2,0,0,0,11,1,1.0
U287501,0,1,0,0,0,9,1,1.0
U287525,0,1,0,3,0,10,1,1.0
U287658,0,1,0,1,1,26,5,1.0
U287673,0,1,0,3,0,26,1,1.0
U287679,0,1,1,0,0,5,0,0.5
U28772,0,1,0,0,0,1,0,1.0
U287828,0,1,0,0,0,11,1,1.0
U287837,0,1,0,1,0,12,1,1.0
U287858,0,1,0,0,0,0,0,1.0
U287860,0,1,0,1,0,1,1,1.0
U287868,0,1,0,0,0,5,1,1.0
U288009,0,1,0,0,0,5,1,1.0
U288069,0,2,0,1,0,10,2,1.0
